SOWING_DATE:(date),AREA_HARVESTED_BED_PLOT_M2:(m2),AREA_SOWN_BED_PLOT_M2:(m2),BIRD_DAMAGE:(N/T/S/M/V),EMERGENCE:(E/N/L),HARVEST_STARTING_DATE:(date),EMERGENCE_DATE:(date),FERTILIZER_%K2O_1:(%),FERTILIZER_%N_1:(%),FERTILIZER_%P2O5_1:(%),FERTILIZER_1:(date),FOLIAR_DISEASE_DEVELOPMENT:(N/T/S/M/V),FROST_DAMAGE_SPIKE:(N/T/S/M/V),HAIL_DAMAGE:(N/T/S/M/V),HERBICIDE_DAMAGE:(N/T/S/M/V),HERBICIDE:(Y/N),IRRIGATED:(Y/N),INSECT_DAMAGE:(N/T/S/M/V),LODGING:(N/T/S/M/V),NO_OF_ROWS_HARVESTED:(integer),NO_OF_ROWS_SOWN:(integer),NUMBER_POST_SOWING_IRRIGATIONS:(integer),NUMBER_PRE_SOWING_IRRIGATIONS:(integer),PPN_MONTH_OF_HARVESTED:(mm),PPN_1ST_MO_BEFORE_HARVESTED:(mm),PPN_2ND_MO_BEFORE_HARVESTED:(mm),PPN_3RD_MO_BEFORE_HARVESTED:(mm),PPN_4TH_MO_BEFORE_HARVESTED:(mm),PPN_5TH_MO_BEFORE_HARVESTED:(mm),PPN_6TH_MO_BEFORE_HARVESTED:(mm),PPN_7TH_MO_BEFORE_HARVESTED:(mm),PPN_8TH_MO_BEFORE_HARVESTED:(mm),PPN_9TH_MO_BEFORE_HARVESTED:(mm),PPN_10TH_MO_BEFORE_HARVESTED:(mm),PPN_11TH_MO_BEFORE_HARVESTED:(mm),PRE_SOWING_IRRIGATION:(mm),PRECIPITATION_FROM_SOWING_TO_MATURITY:(mm),ROOT_DISEASE_DEVELOPMENT:(N/T/S/M/V),SOIL_ALUMINIUM_TOXICITY:(Y/N),SPIKE_DISEASE_DEVELOPMENT:(N/T/S/M/V),TOTAL_PRECIPIT_IN_12_MONTHS:(mm),WEED_PROBLEM:(N/T/S/M/V),YIELD_FACTOR:(real),IRRIGATION_AFTER_SOWING:(mm),SOIL_ROOT_BARRIER:(Y/N/U),GPS Altitude:(integer),GPS Latitude (Decimal),GPS Longitude (Decimal),SOIL_PERCENT_ORGANIC_MATTER:(%),SOIL_DEPTH_OF_ROOT_ZONE:(cm),FUNGICIDE:(Y/N),PESTICIDE:(Y/N),1000_GRAIN_WEIGHT:(g):avg,ABOVE_GROUND_BIOMASS:(t/ha):avg,AGRONOMIC_SCORE:(1-5):avg,CANOPY_TEMPERATURE_DEPRESSION:(oC):avg,CHLOROPHYLL:(integer):avg,Canopy Temperature:(real):avg,DAYS_TO_HEADING:(days):avg,DAYS_TO_MATURITY:(days):avg,EARLY_VIGOR:(1-5):avg,GERMINATION_%:(%):avg,GRAINS/SPIKE:(NO_GRAINS/SPIKE):avg,GRAIN_PROTEIN:(%):avg,PLANT_HEIGHT:(cm):avg,SEDIMENTATION_INDEX:(%):avg,SPIKELETS/SPIKE:(integer):avg,SPIKE_LENGTH:(cm):avg,SPIKES_M2:(ears/m2):avg,TEST_WEIGHT:(kg/hl):avg,Yellow color index (b-value):(real):avg,GRAIN_YIELD:(t/ha):avg
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,1,0.409999999999998,0.583874068733478,0.571254432624115,0.529411764705882,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.419847328244275,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.209997619745196
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,1,0.409999999999998,0.583874068733478,0.571254432624115,0.529411764705882,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.458015267175573,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.206317477290316
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,1,0.409999999999998,0.583874068733478,0.571254432624115,0.529411764705882,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.419847328244275,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.204750349961613
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,0.75,0.409999999999998,0.583874068733478,0.571254432624115,0.523529411764706,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.396946564885496,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.196504070755842
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,0.75,0.409999999999998,0.583874068733478,0.571254432624115,0.523529411764706,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.389312977099237,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.193436978698238
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,0.591858248613678,0.409999999999998,0.583874068733478,0.571254432624115,0.541176470588235,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.458015267175573,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.191188411658306
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,0.75,0.409999999999998,0.583874068733478,0.571254432624115,0.535294117647059,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.358778625954198,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.185804363246817
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,0.5,0.409999999999998,0.583874068733478,0.571254432624115,0.529411764705882,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.396946564885496,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.184782203679974
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,0.75,0.409999999999998,0.583874068733478,0.571254432624115,0.541176470588235,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.442748091603053,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.184236929239576
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,0.591858248613678,0.409999999999998,0.583874068733478,0.571254432624115,0.523529411764706,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.427480916030534,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.183964292019377
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,0.5,0.409999999999998,0.583874068733478,0.571254432624115,0.523529411764706,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.427480916030534,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.178307913066227
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,0.5,0.409999999999998,0.583874068733478,0.571254432624115,0.523529411764706,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.389312977099237,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.174150885484903
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,0.591858248613678,0.409999999999998,0.583874068733478,0.571254432624115,0.523529411764706,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.419847328244275,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.170334577759193
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,0.591858248613678,0.409999999999998,0.583874068733478,0.571254432624115,0.523529411764706,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.442748091603053,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.169584748734011
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,0.591858248613678,0.409999999999998,0.583874068733478,0.571254432624115,0.523529411764706,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.396946564885496,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.167812760141987
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,0.591858248613678,0.409999999999998,0.583874068733478,0.571254432624115,0.523529411764706,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.427480916030534,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.167676594871156
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,0.591858248613678,0.409999999999998,0.583874068733478,0.571254432624115,0.523529411764706,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.450381679389313,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.166722517939728
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,0.591858248613678,0.409999999999998,0.583874068733478,0.571254432624115,0.541176470588235,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.435114503816794,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.165700051694348
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,0.591858248613678,0.409999999999998,0.583874068733478,0.571254432624115,0.523529411764706,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.450381679389313,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.162429018409036
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,0.591858248613678,0.409999999999998,0.583874068733478,0.571254432624115,0.541176470588235,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.450381679389313,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.161611106748439
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,0.591858248613678,0.409999999999998,0.583874068733478,0.571254432624115,0.523529411764706,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.458015267175573,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.160316309961397
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,0.591858248613678,0.409999999999998,0.583874068733478,0.571254432624115,0.541176470588235,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.419847328244275,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.158816958589571
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,0.591858248613678,0.409999999999998,0.583874068733478,0.571254432624115,0.529411764705882,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.50381679389313,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.154046573932433
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,0.591858248613678,0.409999999999998,0.583874068733478,0.571254432624115,0.523529411764706,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.419847328244275,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.152479139925193
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,0.591858248613678,0.409999999999998,0.583874068733478,0.571254432624115,0.529411764705882,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.427480916030534,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.149480437181542
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,0.591858248613678,0.409999999999998,0.583874068733478,0.571254432624115,0.535294117647059,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.450381679389313,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.145595740141878
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,0.591858248613678,0.409999999999998,0.583874068733478,0.571254432624115,0.523529411764706,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.450381679389313,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.144164778084006
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,0.591858248613678,0.409999999999998,0.583874068733478,0.571254432624115,0.523529411764706,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.366412213740458,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.138917201621885
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,0.591858248613678,0.409999999999998,0.583874068733478,0.571254432624115,0.523529411764706,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.396946564885496,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.136940658445077
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,0.591858248613678,0.409999999999998,0.583874068733478,0.571254432624115,0.523529411764706,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.412213740458015,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.134623702091193
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,0.591858248613678,0.409999999999998,0.583874068733478,0.571254432624115,0.523529411764706,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.419847328244275,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.133806097109133
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,0.591858248613678,0.409999999999998,0.583874068733478,0.571254432624115,0.523529411764706,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.389312977099237,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.133396987939566
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,0.591858248613678,0.409999999999998,0.583874068733478,0.571254432624115,0.529411764705882,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.435114503816794,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.132374828372723
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,0.591858248613678,0.409999999999998,0.583874068733478,0.571254432624115,0.523529411764706,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.396946564885496,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.12624125761459
1,0.00375168825971687,0.191815856777494,-1,1,209,43,0,0.23,0,70,0,-1,-0.5,-1,1,0,-0.5,-1,0.454545454545455,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0.369393275620337,-1,0.166039945058657,0,0.5,0.179456193353474,0.604491815759422,0.47888418079096,0.287309854497352,0.356410256410256,-1,-1,0.502833186918194,0.358392830088521,0.591858248613678,0.409999999999998,0.583874068733478,0.571254432624115,0.523529411764706,0.477145982643803,0.381666666666667,0.692307692307692,0.511018752493683,0.470749235474009,0.480916030534351,0.0678750304273101,0.474666666666667,0.476084580173533,0.399787234042553,0.633474256894875,0.274289473684211,0.124878378192133
